,player,pos,age,tm,g,gs,mp,fg,fga,fg%,3p,3pa,3p%,2p,2pa,2p%,efg%,ft,fta,ft%,orb,drb,trb,ast,stl,blk,tov,pf,pts,uuid,year
375,Ben Wallace,C-PF,33,TOT,72,72,2205,138,352,0.392,0,4,0.0,138,348,0.397,0.392,72,169,0.426,234,370,604,105,88,117,67,121,348,59af6d1d-a322-41e8-9b64-220eecc0185a,2007
376,Gerald Wallace,PF,25,CHA,62,59,2376,408,908,0.449,71,221,0.321,337,687,0.491,0.488,313,428,0.731,58,315,373,216,131,58,180,189,1200,32ababf8-aaa7-4c8c-a836-e3bc6c38a6b0,2007
377,Rasheed Wallace,C,33,DET,77,76,2346,376,870,0.432,112,315,0.356,264,555,0.476,0.497,115,150,0.767,84,427,511,137,91,129,86,213,979,59cc773b-c6d6-4242-ae3e-6795a5945ee2,2007
378,Luke Walton,SF,27,LAL,74,31,1729,215,478,0.45,28,84,0.333,187,394,0.475,0.479,77,109,0.706,85,206,291,218,60,18,100,133,535,c3348785-801a-4efc-954a-067728d86785,2007
379,Hakim Warrick,PF,25,MEM,75,30,1754,328,653,0.502,13,48,0.271,315,605,0.521,0.512,183,260,0.704,123,233,356,53,36,28,85,156,852,56338d17-e07b-4c96-86d6-b472699300b9,2007
380,Darius Washington,SG,22,SAS,18,0,146,21,48,0.438,4,12,0.333,17,36,0.472,0.479,7,13,0.538,4,16,20,15,5,0,14,16,53,b3d7a65e-ec7b-48b6-af20-5152100999ad,2007
381,Darryl Watkins,C,23,SAC,9,0,71,5,15,0.333,0,0,0.0,5,15,0.333,0.333,2,5,0.4,5,7,12,0,2,2,7,8,12,d288f915-68c1-4dc5-afb4-c6735eb1fc7e,2007
382,Earl Watson,PG,28,SEA,78,73,2269,339,747,0.454,49,132,0.371,290,615,0.472,0.487,111,145,0.766,43,182,225,531,69,11,175,158,838,7c071ab0-faf3-49bc-856f-63193a7862b6,2007
383,Chris Webber,PF,34,GSW,9,8,126,15,31,0.484,0,0,0.0,15,31,0.484,0.484,5,12,0.417,2,30,32,18,4,6,11,17,35,385a081e-69b9-4320-af78-f783a50e5e10,2007
384,Martell Webster,SF,21,POR,75,70,2132,277,656,0.422,123,317,0.388,154,339,0.454,0.516,122,166,0.735,54,242,296,90,42,28,83,159,799,86b79c95-1d2a-426a-a328-4069683029ba,2007
385,Bonzi Wells,SG,31,TOT,73,7,1562,252,569,0.443,12,50,0.24,240,519,0.462,0.453,146,227,0.643,84,247,331,97,75,32,103,157,662,794b91a7-20a9-43df-a579-89ad70cd1e45,2007
386,David West,PF,27,NOH,76,76,2870,629,1305,0.482,6,25,0.24,623,1280,0.487,0.484,300,353,0.85,180,495,675,177,62,99,165,208,1564,856056f4-8b4f-40c3-bf6d-7e3f0c145406,2007
387,Delonte West,PG,24,TOT,61,31,1533,196,475,0.413,48,135,0.356,148,340,0.435,0.463,67,91,0.736,31,162,193,229,59,29,117,103,507,53f3fc32-3d83-4c2a-b5d0-0681601e633d,2007
388,Mario West,SG,23,ATL,64,2,269,21,49,0.429,0,4,0.0,21,45,0.467,0.429,17,26,0.654,26,22,48,13,12,4,9,61,59,2409dab0-50e3-42f0-8c13-2ad0ac419ca5,2007
389,Chris Wilcox,PF,25,SEA,62,55,1739,334,638,0.524,0,3,0.0,334,635,0.526,0.524,160,248,0.645,126,307,433,74,46,36,103,174,828,7dd483f5-ce8e-4848-8134-c033d39d2fce,2007
390,Damien Wilkins,SF,28,SEA,76,31,1843,271,673,0.403,50,155,0.323,221,518,0.427,0.44,106,144,0.736,72,173,245,150,62,19,89,128,698,26e237dc-6469-4db4-895f-b70c1b217658,2007
391,Mike Wilks,PG,28,TOT,15,0,188,17,36,0.472,3,8,0.375,14,28,0.5,0.514,4,4,1.0,5,14,19,14,9,0,9,13,41,4ffb0b05-5be8-45f6-8ee2-d3354050aa74,2007
392,Aaron Williams,C,36,LAC,30,5,297,27,55,0.491,0,0,0.0,27,55,0.491,0.491,14,18,0.778,15,46,61,9,12,15,13,44,68,f01bd8ac-7c4a-48e8-8480-b319dbe8bacd,2007
393,Deron Williams,PG,23,UTA,82,82,3059,566,1117,0.507,83,210,0.395,483,907,0.533,0.544,330,411,0.803,34,209,243,862,90,23,279,200,1545,57b01acc-6f51-43b8-8059-7117e6d0066f,2007
394,Jason Williams,PG,32,MIA,67,53,1886,211,550,0.384,97,275,0.353,114,275,0.415,0.472,69,80,0.863,12,118,130,307,83,5,91,93,588,07f1b897-9583-4190-8226-15ebce621d1a,2007
395,Justin Williams,C,23,TOT,23,0,123,13,29,0.448,0,0,0.0,13,29,0.448,0.448,8,26,0.308,20,29,49,0,5,5,4,17,34,312f0dc4-423b-424a-8457-1276edf15bc1,2007
396,Marcus Williams,PG,22,NJN,53,7,854,111,293,0.379,54,142,0.38,57,151,0.377,0.471,37,47,0.787,14,87,101,140,25,3,75,52,313,0b721816-cc46-407b-8834-1b059cd7134e,2007
397,Marvin Williams,SF,21,ATL,80,80,2765,424,918,0.462,1,10,0.1,423,908,0.466,0.462,336,409,0.822,119,338,457,137,81,33,127,225,1185,3e990ccd-f93c-48f8-bfed-01048b1565f2,2007
398,Sean Williams,C,21,NJN,73,29,1278,164,305,0.538,0,0,0.0,164,305,0.538,0.538,81,133,0.609,115,207,322,28,28,106,70,193,409,1438935b-e299-4d03-bdbc-38de573e16d2,2007
399,Shawne Williams,SF,21,IND,65,3,967,159,372,0.427,43,137,0.314,116,235,0.494,0.485,76,106,0.717,54,122,176,59,26,26,58,132,437,24de0744-9e77-4d7d-aa01-4a24d528de75,2007
400,Shelden Williams,PF,24,TOT,64,0,776,92,212,0.434,0,2,0.0,92,210,0.438,0.434,71,105,0.676,68,137,205,19,22,21,35,110,255,318f0fff-d07d-4717-a60a-16ac6b0fa8f9,2007
401,Loren Woods,C,29,HOU,7,0,17,3,5,0.6,0,0,0.0,3,5,0.6,0.6,0,0,0.0,0,1,1,2,0,0,0,2,6,96852609-83c6-4ddc-b287-f1a042fa6eac,2007
402,Metta World Peace,SF,28,SAC,57,54,2172,436,962,0.453,84,221,0.38,352,741,0.475,0.497,212,295,0.719,101,227,328,199,133,38,148,159,1168,670a19ff-960f-4b66-89c5-c438ef9dcd19,2007
403,Antoine Wright,SG,23,TOT,56,10,1232,136,329,0.413,32,110,0.291,104,219,0.475,0.462,46,67,0.687,40,107,147,80,28,21,50,127,350,de90cdcf-cdc7-41a4-a9a6-fe3d60acd336,2007
404,Brandan Wright,PF,20,GSW,38,6,376,62,112,0.554,0,0,0.0,62,112,0.554,0.554,27,40,0.675,38,61,99,9,6,22,13,36,151,fd057fea-703e-4484-a0bd-fb59dc2e5647,2007
405,Dorell Wright,SF,22,MIA,44,34,1104,143,293,0.488,4,11,0.364,139,282,0.493,0.495,57,69,0.826,48,172,220,60,29,41,29,79,347,8d19fa58-5d7c-49eb-9712-a43a2d02db6d,2007
406,Julian Wright,SF,20,NOH,57,1,640,90,169,0.533,10,24,0.417,80,145,0.552,0.562,33,52,0.635,33,84,117,40,29,12,34,43,223,a90c8140-99ec-4ab5-a09c-555f048f1759,2007
407,Lorenzen Wright,C,32,TOT,18,1,161,6,21,0.286,0,0,0.0,6,21,0.286,0.286,3,6,0.5,8,30,38,4,3,3,4,31,15,bab51822-a357-43c7-956a-e988098dc9e7,2007
408,Nick Young,SG,22,WAS,75,2,1158,210,478,0.439,40,100,0.4,170,378,0.45,0.481,101,124,0.815,23,92,115,63,35,7,94,130,561,67e5f905-ee48-474b-bc18-45f6bb8d7352,2007
409,Thaddeus Young,PF,19,PHI,74,22,1554,264,490,0.539,6,19,0.316,258,471,0.548,0.545,76,103,0.738,120,192,312,58,73,8,64,126,610,533ca18b-3cf2-4380-89bf-ea331753c585,2007
