,player,uuid
1844,Maalik Wayns,5ed898a1-c2de-464b-898a-0872848cca54
1845,Jeremy Lamb,55f2c5d5-6dfc-4315-84f4-acbe282b7b86
1846,Perry Jones,a8fa2297-88c1-4201-a662-5a64a85af443
1847,Andre Drummond,f1682f40-3b97-4898-ae82-f77ba1f84c06
1848,Vyacheslav Kravtsov,1fd539b2-d0bc-470c-936c-a08a2669222d
1849,Kyle Singler,8817356c-c4c7-4375-aaa1-012a0e32e29b
1850,Kim English,43434b00-e23b-4603-8fe9-82c33699b780
1851,Khris Middleton,982a6f07-c5fd-4eab-b8d8-4b4c908ed392
1852,John Jenkins,86995fd5-183b-4796-8ec0-dbf7d16a8a22
1853,Mike Scott,90c4c70d-1df8-4314-82dc-8ba9bd647252
1854,Arnett Moultrie,540850d9-6384-4577-b6c0-0af064d9f453
1855,Marquis Teague,5536deaf-e67a-45d6-8f74-242d311104a1
1856,Justin Holiday,c3bf3295-2333-4778-afd8-94ad66620f81
1857,Moe Harkless,dd55b202-0f6d-48f8-9f32-a1e1eaff5ada
1858,Andrew Nicholson,006a19b9-fe61-4f99-8ee2-29229b61773c
1859,Kyle O'Quinn,91fd1934-cda4-4052-b930-55b3408bdda1
1860,Doron Lamb,0dda85e1-4cfa-4f5a-bcec-c38515be7b35
1861,DeQuan Jones,845bb1f2-eada-49ab-8726-29c8ac98e7c4
1862,Miles Plumlee,35ce0f89-d4bf-4414-880f-5bb15cfa60b7
1863,Orlando Johnson,db12fa05-d7b4-432c-b6ec-f4674f249f1b
1864,Ben Hansbrough,781828db-f102-40d2-a858-d62ed245edec
1865,Kevin Murphy,2e022bd9-d753-42f6-b570-7dce1805ef1c
1866,Jerel McNeal,34d3e0b3-7447-4d33-8db9-e679529f007f
1867,Alexey Shved,7ae5f2e9-23d2-4c99-9242-598bc71cb54d
1868,Anthony Davis,9ea8ac65-27b8-4853-a067-93d8f0356f5c
1869,Austin Rivers,42acb691-27b2-4f89-b19f-bfc3c33e32ba
1870,Brian Roberts,0d1050cd-9a36-404c-82c3-420a78045217
1871,Darius Miller,f32e39c6-67b0-41aa-9526-53d641679bf0
1872,Henry Sims,07cfc8d4-c29a-4a79-b4f2-c7935e260b52
1873,Jonas Valanciunas,21c8dfc0-6e80-41f6-818d-cf58cc0bad54
1874,Terrence Ross,09c88e8f-fc07-4097-b929-885f3e6a952e
1875,Quincy Acy,c20b4205-9a25-4dc9-9dd1-bf4aff7f9965
1876,Evan Fournier,bf58dd5d-8f02-417e-a98c-d953133f56e2
1877,Quincy Miller,9ec103b5-a623-4947-b0ac-70636dcb2170
1878,Tony Wroten,c940aa6d-1c64-4f8a-aa2b-e69ff4e3e61f
1879,John Henson,a5991bb6-bb12-427a-ad4a-945687a69cad
1880,Bradley Beal,23b2b486-c651-404a-9eba-640ab1594a83
1881,Damian Lillard,78f04da4-220a-4294-9fd6-b4243df8f5b7
1882,Joel Freeland,91efca0e-10d9-4aba-8d1d-c907353c8bc5
1883,Meyers Leonard,08887a09-2b21-4b1f-9a16-1356b1b864dd
1884,Victor Claver,08c33dd6-9baa-42bf-ab23-e2eb956d23c1
1885,Will Barton,2af66bbc-7d26-499f-95c8-bd061b32597a
1886,Michael Kidd-Gilchrist,de670659-c583-4ae7-af14-bc7cdc84c696
1887,Jeffery Taylor,8405811d-8b5f-4456-93e8-1d20014c6d92
1888,Dion Waiters,ba757744-1cd1-40ec-91bb-a76d0795f57c
1889,Tyler Zeller,dd9b1efa-b9e9-4564-bd7e-d8a2adc5d822
1890,Kevin Jones,ec53d96c-0166-4a95-b5d5-e79bfedeed29
1891,Micheal Eric,44924ab8-cf54-4f27-8204-653188cb5ef6
1892,Kendall Marshall,f10e3aa9-49f8-4545-99bc-9403ed04f93b
1893,Diante Garrett,528a5eea-b570-4501-be94-b77d295c1c17
1894,Luke Zeller,00a21d1e-91cb-4881-b6c2-5f6c38d8c291
1895,Thomas Robinson,06898ab5-7243-4b23-8e44-7ccb3d9bdd54
1896,Royce White,f4b5226b-76da-4afa-9e25-915527e14d7a
1897,Terrence Jones,84ce71f5-641d-4902-be34-5271902887ad
1898,Donatas Motiejunas,95c2321f-6969-4822-ac1e-39546c6f7475
1899,Tim Ohlbrecht,afb984c7-9d59-4250-94b4-d05086535954
1900,Mason Plumlee,73bf0204-a356-4ebc-8b19-bd4986f1117c
1901,Jorge Gutierrez,ba3953d2-fdf0-45ab-a43e-aff2a1fb2f25
1902,Tim Hardaway Jr,7c91be76-06d9-46ad-a8fb-42b2fe4341ee
1903,Toure Murry,98b54c62-0d96-429e-bf55-81ab87aa8972
1904,Justin Hamilton,07247c0c-97dd-4e2c-8eae-41d59bd3411a
1905,Ryan Kelly,32eda53a-4ad3-4de7-b7d7-2ae80434157a
1906,Elias Harris,f07ebd6c-1c7f-4550-bf11-211166e4634b
1907,Shane Larkin,f2096415-fc41-4f97-9c4d-3a4226927431
1908,Ricky Ledo,c6a0c5a6-3f1d-46e4-b2f9-6957d1e45efb
1909,Gal Mekel,d9e35573-9912-4998-a891-5976de345d3c
1910,Tony Snell,0b5271a7-15a6-4212-91cb-24287903cf7e
1911,Erik Murphy,e47610fe-f900-4b48-8aee-a7813026791a
1912,Reggie Bullock,c5bddf5d-8529-4bfa-841b-aef184c7ef16
1913,Nemanja Nedovic,0f87788c-7df0-41a8-8cf8-eb43bc3843b3
1914,Ognjen Kuzmic,a6be6818-6190-4721-88ff-590277c2eeaa
1915,Dewayne Dedmon,dc33c40b-5fdb-494c-9569-cf0f56fd3cb5
1916,Jamaal Franklin,3f424d14-b361-4d3d-875c-7f58fb72cf0c
1917,Nick Calathes,62860214-5e26-4f09-8f12-747c23819d91
1918,Seth Curry,a2330496-0de0-4b72-a052-014264b5cd8f
1919,Steven Adams,02815787-f72f-4342-874d-4a5588d6e030
1920,Andre Roberson,b8443720-1a84-4640-865c-7730146df63d
1921,Grant Jerrett,e9622474-210b-4ddb-91e7-778f95fdf8e3
1922,Dwight Buycks,a9cc08b3-1a56-446e-b26b-156dbaaabbbd
1923,Vitor Faverani,7749a747-a4e6-4a7f-999e-2c6f5c69d9f9
1924,Kelly Olynyk,72b02029-e21a-4a2a-abf8-b2503de47678
1925,Phil Pressey,4d90c341-fbea-4c9a-a591-86be8d70e826
1926,Christapher Johnson,33296b6c-be53-4db6-b580-03f020ba3a0f
1927,Chris Babb,a152f45d-4cca-411e-a9c8-a55ecb26e0fa
1928,Vander Blue,b2235649-882e-44ec-9b47-0943fa1789d9
1929,Shabazz Muhammad,cf7338fe-a8d3-4fdd-910f-31ee9e196b6e
1930,Gorgui Dieng,3700cf74-e27b-42d1-aa5d-070142bf5c06
1931,Robbie Hummel,6f43deb7-1c74-4f7d-bae7-5bd63468f004
1932,Othyus Jeffers,133abf93-1373-4f18-973e-6cab445bf566
1933,Jeff Withey,981be657-1970-4458-8b79-7a741fcedeeb
1934,Arinze Onuaku,82e5a3fc-4224-47a3-b0b4-fdf359c148f4
1935,James Southerland,8262e1f2-33a7-4637-afa6-7f61457b427e
1936,Solomon Hill,b0f089c4-3a81-42d9-825e-9321c80e8268
1937,Anthony Bennett,f4c73356-752c-4c9f-b593-f2b124f6dbde
1938,Sergey Karasev,95284141-fac6-491b-9cb0-832cb05e2c0f
1939,Scotty Hopson,88c84c8d-779c-486f-83e5-61c85fb853fc
1940,Matthew Dellavedova,d46e70d6-de8b-4952-a888-9c1542ffa236
1941,Carrick Felix,de978f8e-c9c7-4fd4-b39c-9bc21463fd79
1942,Shane Edwards,17203278-843a-4ed7-9f4a-421fa5d476a4
1943,Otto Porter,d068734f-5f25-4bfa-9a1f-018bc2cc004b
1944,Glen Rice Jr,8aa287e8-feca-4fd0-ae0c-f954b168a362
1945,Kentavious Caldwell-Pope,fbac7bb6-5bd6-4cf9-a808-429a65b45ccb
1946,Gigi Datome,22ec1427-6ffd-4f97-94f8-b79d79a42cfc
1947,Tony Mitchell,c92a9cf0-c364-4cd4-9c5e-fb09289aa001
1948,Peyton Siva,03a27e1b-f810-4a9f-a348-e59cda0fae8d
1949,CJ McCollum,9e19f4e1-dc7d-4a21-9b38-b41455d64686
1950,Allen Crabbe,1b8643b7-a016-4331-9eeb-8a21f573534c
1951,Cody Zeller,593ab841-2293-44bd-aabe-fa8596fbfeb4
1952,Ben McLemore,c65f73ca-4600-4beb-b523-19a269ae53ad
1953,Ray McCallum,c86d6470-b656-4be5-bd86-0d9cb09f19bb
1954,Willie Reed,8d040a4c-58b3-4fd7-9db5-094941240412
1955,Dennis Schroeder,613f8de9-aa3b-45e6-af2a-ae32f38acbf9
1956,Pero Antic,445f4488-e370-4a0a-9b76-c21869514568
1957,Mike Muscala,8a9d1db3-41ee-46f3-bd79-b7c301c87241
1958,James Nunnally,f4618133-a299-45e8-b351-fe09f3882ebd
1959,Isaiah Canaan,8f5ddb28-339d-466b-bd4b-80768ce38f60
1960,Robert Covington,ae2da12d-91f2-4646-8606-6a5a720c31b2
1961,Troy Daniels,095f9944-b1d6-4049-9392-76300069aa40
1962,Victor Oladipo,629ff9c4-4f2b-4817-88be-d9cbc4df9b6f
1963,Trey Burke,b6abe1b0-f4d3-4376-acb1-0a7de495ed8e
1964,Rudy Gobert,8acbad0f-aa60-41d7-bc2f-1e9e011d8993
1965,Ian Clark,3c5fe7bf-2e96-4b84-9ccb-d7b6a6573022
1966,Alex Len,1ffa1ef0-90c1-43e5-a683-7ed1d9a87502
1967,Archie Goodwin,9c12a9e3-9785-4567-b766-d3aa1f8855c5
1968,Giannis Antetokounmpo,0a5638ef-6f1d-4b38-aafe-5364e228598f
1969,Miroslav Raduljica,1dbfc7d6-13a6-40f7-89dc-863d41336d71
1970,Nate Wolters,e8c06bf6-b7ff-42b9-af9e-c13762fd47cf
1971,DJ Stephens,7957fd7b-5483-4c24-8560-7b65d0c5130b
1972,Nerlens Noel,e10e46ce-0f44-4c0d-8f2d-ddc87d7a6517
1973,Michael Carter-Williams,9420ced9-6af0-46bc-9a94-5b8e8f28c1b7
1974,Brandon Davies,83deec15-9f49-4d7d-a320-a34f4e137190
1975,Hollis Thompson,69e584bf-5784-46f2-9d7b-0cdaeaaf64a5
1976,Casper Ware,7f905cf8-6257-4aa0-889f-b8d25a6bfc0b
1977,Bojan Bogdanovic,edd98e1a-c4f2-4d91-ac8a-e49b1ec6e85c
1978,Markel Brown,23321002-3ed3-4d10-92c5-e534f82d429c
1979,Cory Jefferson,1e865b42-8aa5-4c79-b96d-5a8eb5fa835a
1980,CJ Wilcox,cda2b24a-069c-4d32-91e6-e467bf642460
1981,Dwight Powell,99857625-77a9-4c25-98f6-45f5405ba381
1982,Joe Harris,eff7cfb1-255d-4368-8448-774c8c8366a2
1983,Will Cherry,eabd0b5b-f15d-4602-a4d0-9ece31845880
1984,Cleanthony Early,041ee277-ce0b-4dce-a16c-ced4ce8bbf5c
1985,Travis Wear,c1c2fac1-f393-4aea-b54c-f000cde72122
1986,Langston Galloway,8bbcf6fb-4484-472f-b4f2-e2650c9b371d
1987,Alex Kirk,26b9a72e-38b0-428d-bf86-d55f6510eebe
1988,Lucas Nogueira,283e5a18-51ef-4616-88d2-bc6911a7f4cb
1989,Bruno Caboclo,25d61265-4bab-4fc3-bce1-6438cdfc53fc
1990,Mitch McGary,8355e753-f0ae-495d-8dd2-2c5435b2bd28
1991,Patric Young,86e8243b-0f78-48da-8eee-e02a07c6f10d
1992,Julius Randle,fea7a86f-ea8b-4819-8dd1-d3ef03940cc5
1993,Jordan Clarkson,7ed7efa4-ab55-4027-becc-297aa1179256
1994,Tarik Black,22f89d8b-6d30-4cc6-9402-1d332cf19c83
1995,Jabari Brown,073ac001-cd5b-4021-9ba5-923b542e175a
1996,Kostas Papanikolaou,02ea07c3-cf20-4bf7-9f9a-9793b6a8e7cc
1997,Clint Capela,e1f14035-2120-4278-8d5f-1dc96e50ded4
1998,KJ McDaniels,5af2fc35-676e-4f5a-ba1e-ba128e0f0970
1999,Nick Johnson,b89376fe-3def-43c4-ab00-c9963adc635f
2000,Zoran Dragic,81cd602e-60e4-416a-a3a6-198f151174f3
2001,Shabazz Napier,56f93a9a-c2a2-4612-9fd2-d6a9604139c2
2002,James Ennis,b5820f40-e27a-47bd-8d2f-4b58d572c7ca
2003,Tyler Johnson,0e8937a0-8727-40dd-bc87-5fd1a8c02fbe
2004,Andre Dawkins,b6894658-d100-4b1d-a3a5-c1046b2d364f
2005,Jordan Adams,51b2e112-32d7-408a-a70b-61191890ab15
2006,Jarnell Stokes,2ab45d9b-8624-42b6-b258-f5efc51cbdab
2007,Russ Smith,735c6e45-01c4-44b3-a8eb-2987d125e9b7
2008,JaMychal Green,f75adf79-3342-4848-8d6f-dfb7bf8ffc29
2009,Kalin Lucas,a7d92cf8-9c6e-45a0-bc9c-e3c3369ec364
2010,Damjan Rudez,4f236558-9326-4f06-8519-2706cb040f31
2011,Shayne Whittington,4564ec10-b71b-41ce-801a-41c0e8f03f78
2012,James Michael McAdoo,6f30df18-150e-45c5-b217-3ba34633c3e8
2013,Nik Stauskas,984b7610-0dd0-47ae-adf1-6eac706ebeab
2014,Eric Moreland,635f5f37-30b1-43ac-a546-c71c17b79d8d
2015,David Stockton,c318d310-257f-4f73-9867-4d3368de6f71
2016,Sim Bhullar,41d6e1a1-8888-474a-aa62-b6cf460f2af0
2017,David Wear,452c010f-0a36-48fe-b2f8-1569cef7de6b
2018,Kyle Anderson,1b8a6c65-76b2-4a4f-81c6-efd4c9eba9ea
2019,Tim Frazier,47b16de7-c4bd-44b9-9608-df5f57d4ad23
2020,Andrew Wiggins,cdf4af39-bbc9-40a2-b6e6-26f64d9a581b
2021,Zach LaVine,15dd9b5f-8ad2-42ab-8790-4f24c4a6d909
2022,Adreian Payne,df0efad7-9823-4ed2-9f2f-f9f9abaefcf1
2023,Lorenzo Brown,f9257c1c-6115-493c-bc1d-cae77b9db133
2024,Glenn Robinson III,b96f8077-d7f7-4944-b6f6-b8890743860a
2025,Sean Kilpatrick,60a7d457-5fd4-416d-832b-b6f3fb234cbc
2026,Nikola Mirotic,9e0fbf8b-aa37-4ee2-8b29-55b3db9c0228
2027,Doug McDermott,4fc6f501-9558-4294-8bdb-2271de607c85
2028,Cameron Bairstow,d201c2f7-70e8-487a-838b-41f07db98178
2029,Spencer Dinwiddie,4ec7d53b-390f-4f2e-a161-d88f044bbc2d
2030,Noah Vonleh,d584de21-b997-48c5-af63-3d5ecf91900c
2031,PJ Hairston,9adf7309-159b-4f9b-9954-ee8b126b0ea7
2032,Marcus Smart,9abbdd9a-0a8f-4962-a28d-5eaebbfd0557
2033,James Young,2ee39b8f-b9e1-4628-8944-a061a8f9fb6f
2034,Dante Exum,ceae8c34-b5de-4435-9e44-78ca4c103ce3
2035,Rodney Hood,2feffd33-e5e2-4834-8077-6e5de80fbac3
2036,Joe Ingles,f65797f8-e4fc-4ac3-af04-954accb5bbf8
2037,Elijah Millsap,7d5a5122-730c-42e4-9594-3cc48102dd2c
2038,Bryce Cotton,0255137c-63f9-4236-b96e-25a2cc21252a
2039,Jack Cooley,622f1a1b-2bd6-4326-b541-e6cd4d00d451
2040,Aaron Gordon,2b6d6c01-a3c9-41a5-9a36-2a142667d980
2041,Elfrid Payton,00f32ba2-0278-45fa-9994-8fdb75ff2c00
2042,Devyn Marble,c5f5dd7b-5b50-40fe-9686-17c317247e3c
2043,Jarell Eddie,654a599a-94fa-4699-9d0c-df10946c4932
2044,TJ Warren,9b7ef5cc-6a3a-4bac-aa07-52519e7f0002
2045,Joffrey Lauvergne,07849cbc-8e5f-4e73-86b9-5ef74f6edada
2046,Jusuf Nurkic,00d3b572-be8e-49b0-975d-2926c9eba058
2047,Gary Harris,d3c72bb8-edb5-4d16-85dc-3b507844f36b
2048,Erick Green,aff45bb2-27f6-475c-a303-69edc5ec3222
2049,Jabari Parker,9daaac4d-d412-45cb-ac1b-bcc701047cf0
2050,Tyler Ennis,c5e06732-879c-41c1-addb-04a79fa6830f
2051,Damien Inglis,96cb3c63-b5b3-4965-8547-f38524e0d929
2052,Johnny O'Bryant,99104fa3-1d90-48e3-a04a-0d7977c8c40e
2053,Joel Embiid,395642df-8c55-4112-b850-4be318896e9e
2054,Furkan Aldemir,286405c9-4188-4ec9-b6c4-1f0af55055f5
2055,Jerami Grant,82993cd3-e5eb-42d2-8775-82df0d110996
2056,JaKarr Sampson,3fb05315-5788-458c-a541-f36f243ac6b2
2057,Drew Gordon,8503deef-469b-44a3-a1a1-aab6f7b04cb5
2058,Larry Drew II,9bd0a9a9-249a-4f23-b353-1090d4ac7235
2059,Ronald Roberts,86cd9bc7-f5d9-4d9d-96ec-c0422b51d689
2060,Sasha Kaun,39074fe3-890e-42c7-8ade-35f229fa4327
2061,Jordan McRae,a691389c-6167-49e3-83c0-11dd5da6b91d
2062,Branden Dawson,efdda9c9-2946-4bcd-a58a-8ba43cad8d95
2063,Alex Stepheson,7b8408f3-110e-4ed4-af70-aaba74d49ef0
2064,Cameron Payne,c5c5bea0-98c9-4d72-b728-91491ac63572
2065,Josh Huestis,6f6548ca-e777-40f1-96c1-bbed9520b981
2066,Kevon Looney,dca8b9e4-1c22-4fa1-b5bc-db2fe335ee14
2067,Boban Marjanovic,5bf55ea2-b498-40ea-9d49-78ccc477e90b
2068,Jonathon Simmons,971ce1e5-f557-4748-9439-9e422f9e402c
2069,Sam Dekker,1a4fffe4-5539-4f5f-8a0d-d95c8135599f
2070,Montrezl Harrell,136608da-2dcf-451f-b445-8653050339ca
2071,Bobby Portis,dbc851f7-198a-4aca-ab3f-e2c7c0fa4731
2072,Cristiano Felicio,740c167c-9ba5-40b5-aa1c-6ee07b6c44fe
2073,Justise Winslow,45fac82e-bc33-42f0-b47b-09a7e4e5dc7e
2074,Josh Richardson,c6009526-2589-40f2-8a6a-47418c873228
2075,Briante Weber,2ad4a91a-bd7a-4a78-a87a-3bf0db06c78b
2076,Kelly Oubre,4bac447a-98c5-426d-a00e-2d1e46473651
2077,Bryce Dejean-Jones,08f227e4-f317-4269-86c1-7151b0cfa4da
2078,Jarell Martin,7bd63fe2-0993-4fce-8fac-c16ebf81df7c
2079,Xavier Munford,134e757f-d2bc-451e-8aec-6fdd5c1c3d0c
2080,Rondae Hollis-Jefferson,aba9b128-4ffb-40e6-ad84-3cbb62beea3f
2081,Chris McCullough,983910d8-0837-4aa8-b7fa-73ac89d547c5
2082,Stanley Johnson,da7ada5d-c35a-498a-9fe6-8f3f65c0616f
2083,Darrun Hilliard,091c5dca-d6c8-404d-a86c-22d12073794d
2084,Terry Rozier,2f920ada-a9e0-4284-b647-70c67aadb495
2085,Jordan Mickey,ab497161-88aa-450a-8945-330d776d43fc
2086,RJ Hunter,2d4cd523-54dc-4fb3-8f25-a925f814baf9
2087,Coty Clarke,0dc127f8-24be-4a69-979c-763dca865b45
2088,John Holland,d7ce0314-1f7e-4a73-9e05-927f342186de
2089,Frank Kaminsky,9fbbe6a5-bd18-402f-bcfb-817bc1640de8
2090,Aaron Harrison,cf8e5059-13b2-4834-86b2-08962853a550
2091,Justin Anderson,53d2fbf3-811c-438f-a842-716777cd3570
2092,Salah Mejri,2508d592-de41-4c78-959a-7e0ca3079d22
2093,Maurice Ndour,ad5c11eb-acf2-424f-9ffb-0191ab8e6e41
2094,Kristaps Porzingis,94f4cc4b-f899-4525-9624-92599e86b33b
2095,Jerian Grant,8bafea94-0a30-4c84-bf4a-837ea3abc34a
2096,Thanasis Antetokounmpo,2b0686eb-4efd-4e42-a01e-a139a3d39cd5
2097,Rashad Vaughn,0e7760c3-6a6f-469d-8e4a-64075882596a
2098,D'Angelo Russell,731d08a8-05b2-44df-82b4-d2cc24f5fd0d
2099,Larry Nance Jr,50fc6344-98a2-42cf-8375-def027721c67
2100,Marcelo Huertas,d47595d1-bc2d-4b47-acfe-265405b69af5
2101,Anthony Brown,8b2d88d7-e771-4171-9c92-209b3d62e593
2102,Michael Frazier,ea498760-37fa-4734-9401-4da522e73f3a
2103,Jonathan Holmes,6f0f6550-3276-4ec9-8631-d3345933e614
2104,Emmanuel Mudiay,8c01f9f3-c190-4078-b804-097d7c4e4848
2105,Nikola Jokic,a9e4aaeb-2163-459f-ad70-10bed0cbef61
2106,Axel Toupane,3260765e-3acc-406c-81bd-a19d4ffab5d0
2107,Karl-Anthony Towns,06f4fe8d-077b-4b79-9bc9-8e53408974d7
2108,Nemanja Bjelica,09b700f7-a33c-402e-a635-b1c45b1ae43e
2109,Tyus Jones,47a5dd37-8fab-4579-9dc8-ddfa57ad103c
2110,Walter Tavares,7703b629-c15e-40b3-88de-a36848ce61e6
2111,Lamar Patterson,ebe660ec-8e6f-43ae-9b10-e944adfcaa1b
2112,Myles Turner,edec894a-4c96-48d4-9a99-888426ba9fa1
2113,Rakeem Christmas,edfa78ec-85e9-43ed-9573-35f42460356b
2114,Joseph Young,8a180b35-9f70-4c41-b6a2-30d0b04668be
2115,Delon Wright,c704d1df-98d3-4197-8fb7-3df3ae980ce0
2116,Norman Powell,20e23077-318a-4939-878e-bfa624cff33a
2117,Willie Cauley-Stein,5fbe58d0-9e99-4d01-b5a2-f9d28c563987
2118,Duje Dukan,a1d8d573-8805-4ef0-9f9b-b85b81c49444
2119,Devin Booker,a43ff5e7-6201-4ea9-898e-89ebf2f2dbb5
2120,Alan Williams,c620934e-9d8c-495e-8959-9270267e80fc
2121,Jahlil Okafor,7f8152a3-0f2b-406e-a7f8-55db22527541
2122,Richaun Holmes,dc4b3dc0-281e-4c2d-afb5-738db4153e37
2123,Pierre Jackson,41241fde-b56f-40d6-9f62-28c65ee5976d
2124,TJ McConnell,bf36ec31-844e-497c-831d-4ce38444f4eb
2125,Christian Wood,3adc9854-21fc-4f1a-a21b-10a03325c4c7
2126,Scottie Wilbekin,21f71a75-1369-4c19-ab9a-d697fc3e2477
2127,Tibor Pleiss,c97ce28a-eaf5-48e7-a992-e366a9c2e775
2128,Trey Lyles,8b723e5c-e6a5-4c76-a0bb-58fce2f31ab0
2129,Raul Neto,edea3f20-a861-40a3-89ec-be5cbe9b7455
2130,Treveon Graham,b4ceee88-7c2a-47ec-9250-2d7303d244b9
2131,JJ O'Brien,d97208d9-1543-41bf-a88e-7f33796b5cb2
2132,Mario Hezonja,d6bf81a3-70e2-4cd1-9a01-8eb4bad9b28c
2133,Keith Appling,d1f8f690-a8dd-4ffa-98f8-c5aa17898758
2134,Pat Connaughton,1350fd00-96d5-45e1-bf23-aecadbe8dcd6
2135,Cliff Alexander,a32c813c-bfe1-4428-8dae-fb8ba4302b2a
2136,Luis Montero,d49abc63-05c8-4ac7-b270-9e90f2c7310d
2137,Kay Felder,4889e66a-7cd3-4695-b9db-b87beb4fdc5d
2138,Jake Layman,caa548ac-6a70-4103-bcd4-c71cfaa208dd
2139,Tim Quarterman,adbffa97-1e4b-406e-9881-37dec54af89c
2140,Brice Johnson,67e9a9ea-5eb5-4900-bbe5-fa7208dfb2d5
2141,Diamond Stone,852c84c6-af95-4804-80e3-ee79e67da3ca
2142,Livio Jean-Charles,4cb0d1bd-5e0f-434d-89cd-0184b316af77
2143,Dejounte Murray,40ae8c3d-9f24-44a4-8fb9-f3de3dafff19
2144,Davis Bertans,53f955a9-d64d-45e4-a5ce-9b491df75129
2145,Bryn Forbes,af24f94c-be43-4c9e-85e2-a4c271ae0f72
2146,Nicolas Laprovittola,f9847245-ce27-49b1-a1cc-baea699a9e33
2147,Patricio Garino,43cb821c-0ada-4067-afd1-4de2cb5c0705
2148,Ryan Arcidiacono,aad08c74-9e62-4c7c-af99-e021be79c8cb
2149,Wade Baldwin,19fa427c-de8a-4ce2-9edf-905ef7af792b
2150,Deyonta Davis,641a3e86-334a-4ae9-a279-21ca87c9861a
2151,Andrew Harrison,e4d05f7a-16f3-46c2-9e82-c68015597711
2152,Troy Williams,4d0e1f71-8fcc-43d0-b4cc-943107308316
2153,Wayne Selden,c01eaa52-ed0b-401e-bd2e-5dead486ed49
2154,Jakob Poeltl,9648e07b-ae7c-4822-97c2-e9a202aac54a
2155,Pascal Siakam,48a83890-c736-4849-a378-dad562f054d2
2156,Fred VanVleet,6d77ad54-bd07-4538-bfbc-e4a413a95b71
2157,Brady Heslip,9d5b3969-814e-41e9-8f6f-0d96c4b24a7f
2158,EJ Singler,97d4c377-8a73-4aad-8720-b0860074b659
2159,Jarrod Uthoff,8da63079-fa16-4f4a-ac6e-3c6118b84b96
2160,Henry Ellenson,6807eaa7-b4b8-42fb-8a09-d8e5932d9fa4
2161,Michael Gbinije,c010acc7-3817-4da3-8c24-4be7c76d7792
2162,Nikola Jovanovic,be4f6cf5-44c8-4f29-a4b8-961c89c6c8f1
2163,Stephen Zimmerman,46c5a67a-cae2-45a0-9a4a-025f2a24cc31
2164,Marcus Georges-Hunt,0327b985-acc3-4615-95db-dfcd256b522e
2165,Tomas Satoransky,0b5257db-fc09-438a-8886-c539093d7f73
2166,Daniel Ochefu,509117a4-8891-43f2-ae6f-1ace48461bb7
2167,Sheldon Mac,c4400745-4f2e-465d-b41b-b9e34164c27e
2168,Danuel House,f45fd1f1-548b-41f7-83a6-3f0074d9fd8e
2169,Mike Tobey,62ece58d-3a18-409b-8080-ee50298bfb9c
2170,Mindaugas Kuzminskas,af8ab7c8-0663-455a-a80f-20075a21a3df
2171,Willy Hernangomez,d70560fc-cf75-4dfc-a3ff-b303e2f9395d
2172,Ron Baker,0d99a5d8-67cf-4597-b949-b7123ee95568
2173,Marshall Plumlee,eb12e5d6-c11b-41ae-82b5-3f31872e557c
2174,Chasson Randle,51ef87bc-4599-49b5-830c-39ffc6266333
2175,JP Tokoto,fdd7ad38-65ef-4497-bb95-2961242f4758
2176,Jonathan Gibson,c075b05e-eb3e-4c10-b99b-71e4b60b9528
2177,AJ Hammons,2e4c636f-b426-423e-abdc-63c708dea843
2178,Nicolas Brussino,b9c24ac4-c0fc-4419-812c-c53675e25bd8
2179,Dorian Finney-Smith,3c2704b2-ff01-442d-9339-0dddc38f88a4
2180,Yogi Ferrell,dc3dd951-8480-4fbc-abb3-edeb1605a028
2181,Kyle Collinsworth,8ecd1bb7-d7ca-462c-b6d1-02023714c4ac
2182,Quinn Cook,ea597b5a-cf3a-440c-bf13-076a83504ca9
2183,Ben Bentil,fcc75055-85cc-4bf8-99a3-00a2ed14b100
2184,Jameel Warney,5b703943-fa89-415e-9869-b8f45588899e
2185,Cheick Diallo,4b05d91e-bd08-4f30-bb57-aedf7155de03
2186,Damian Jones,ad3b1124-5844-4c39-af75-4b66910889c3
2187,Patrick McCaw,abd2680e-ab2a-4b8e-80cc-f8a9100acd1d
2188,Scott Wood,10c1a4f3-7ca0-442d-818b-061f63cfc720
2189,Elgin Cook,1a502571-472a-47e1-bc9f-22d7eea26e49
2190,Rodney McGruder,e3be5c58-f560-4adf-be85-8d0df234ec1c
2191,Okaro White,e96f5b21-1aa8-4394-9495-30f131c34002
2192,Stefan Jankovic,0ae6d00b-c513-4d88-86dd-6652043d30ef
2193,Keith Benson,9ef12349-b5ce-4c6b-acfe-3f24829f5456
2194,Malcolm Delaney,f6945b4d-c96e-48b8-9794-9c55a5f9bb78
2195,Taurean Prince,fc2f82a8-be7b-4531-b347-470da95014f8
2196,DeAndre Bembry,9385d8ec-acf0-447c-acae-bb9a53fb6de1
2197,Matt Costello,b4ac31d8-04f5-4412-aa11-3b0c6d2ecafb
2198,Thon Maker,861603b2-3569-4897-b3d2-390580d3d990
2199,Malcolm Brogdon,19e53d45-4a3d-4159-8d20-6d2a3f31f57c
2200,Gary Payton II,18691411-9268-4904-9571-02e529b61cc0
2201,Buddy Hield,29f14249-9d69-47ff-abd1-fa8a1917d8f3
2202,Georgios Papagiannis,61f621b6-28de-4acd-89ed-d2a01185287c
